,alginate,,alg+Ac,,AC,,a1,a2,a3,a4,a5,a6,a7,a8
2886,68.390868,,73.072099,,64.636737,,70.330357,61.505141,63.350232,72.573867,66.786458,62.70877,43.105978,39.397688
2884,68.408973,,73.083582,,64.640889,,70.329879,61.543428,63.346982,72.587282,66.801612,62.731585,43.112197,39.413279
2882,68.41071,,73.084144,,64.639656,,70.322652,61.575123,63.341145,72.596287,66.803275,62.746779,43.10507,39.428471
2880,68.399697,,73.073799,,64.630435,,70.310893,61.60025,63.332735,72.60089,66.793371,62.754371,43.092332,39.466569
2878,68.375952,,73.056872,,64.61848,,70.296814,61.616846,63.32177,72.596839,66.773819,62.756206,43.068907,39.50419
2876,68.343089,,73.035522,,64.606417,,70.280424,61.628911,63.310619,72.588414,66.744636,62.752298,43.037396,39.541344
2874,68.302917,,73.011911,,64.591638,,70.266127,61.636466,63.299294,72.571366,66.709633,62.740842,43.002934,39.578038
2872,68.253652,,72.981741,,64.576767,,70.253926,61.639527,63.285452,72.549972,66.666927,62.725498,42.960457,39.602725
2870,68.195307,,72.949323,,64.564418,,70.239431,61.644051,63.27146,72.524241,66.618426,62.702639,42.910006,39.615483
2868,68.133279,,72.914662,,64.551986,,70.224845,61.646083,63.254979,72.494187,66.566036,62.675921,42.854159,39.61639
2866,68.063988,,72.875614,,64.539476,,70.210175,61.649583,63.238373,72.461945,66.505979,62.643539,42.795479,39.605524
2864,67.987445,,72.834334,,64.5295,,70.195425,61.650606,63.219306,72.425399,66.438271,62.601881,42.728931,39.571501
2862,67.909037,,72.792973,,64.524661,,70.182791,61.651135,63.200137,72.39093,66.366707,62.55641,42.664655,39.525906
2860,67.82877,,72.749388,,64.519755,,70.172275,61.651174,63.180876,72.354296,66.289406,62.507138,42.602649,39.468818
2858,67.766341,,72.714301,,64.519984,,70.166065,61.662522,63.168551,72.32611,66.227152,62.466748,42.555492,39.423103
2856,67.725309,,72.691987,,64.522749,,70.166348,61.683179,63.160818,72.308482,66.185581,62.43884,42.525636,39.388699
2854,67.723533,,72.690996,,64.528051,,70.175301,61.726842,63.164682,72.307758,66.181636,62.437847,42.523045,39.365546
2852,67.764539,,72.709161,,64.535891,,70.192917,61.793434,63.180125,72.326031,66.217137,62.46551,42.550103,39.376231
2850,67.842909,,72.750735,,64.548862,,70.217002,61.880919,63.204798,72.356925,66.292019,62.521765,42.601677,39.409255
2848,67.958592,,72.811412,,64.566962,,70.251915,61.987273,63.24102,72.406772,66.404331,62.608347,42.677658,39.453209
2846,68.099041,,72.884754,,64.587597,,70.291102,62.104623,63.279461,72.462858,66.540838,62.712573,42.767962,39.508033
2844,68.262437,,72.972882,,64.613356,,70.334559,62.234881,63.322452,72.529403,66.701497,62.836203,42.867549,39.562434
2842,68.427343,,73.058693,,64.644236,,70.380109,62.364374,63.367669,72.593724,66.861832,62.959405,42.966436,39.616421
2840,68.591973,,73.144326,,64.677648,,70.427751,62.493105,63.410472,72.655827,67.021846,63.082181,43.059668,39.681191
2838,68.738507,,73.22125,,64.70843,,70.470963,62.615253,63.450876,72.709391,67.160887,63.19017,43.134887,39.734356
2836,68.868751,,73.285212,,64.741755,,70.509755,62.726963,63.488898,72.754435,67.284623,63.281614,43.199605,39.787134
2834,68.977388,,73.336233,,64.767306,,70.548488,62.824401,63.524553,72.793083,67.38558,63.356555,43.248937,39.839535
2832,69.066228,,73.378593,,64.792839,,70.584994,62.90762,63.560173,72.829565,67.465674,63.41862,43.285428,39.880471
2830,69.138858,,73.412306,,64.810632,,70.623624,62.978609,63.595768,72.863886,67.532434,63.471422,43.314069,39.898947
2828,69.197079,,73.439515,,64.82328,,70.660042,63.035485,63.63366,72.898161,67.585885,63.514984,43.33736,39.917208
2826,69.244469,,73.460231,,64.828227,,70.696424,63.082159,63.666925,72.932392,67.629794,63.552907,43.355334,39.913206
2824,69.281043,,73.474464,,64.830637,,70.730609,63.122523,63.695585,72.96238,67.662309,63.585207,43.368022,39.909097
2822,69.31037,,73.484351,,64.83052,,70.762605,63.16045,63.712743,72.986038,67.689058,63.613683,43.377902,39.893905
2820,69.332461,,73.4899,,64.827888,,70.792423,63.194032,63.725349,73.005478,67.710052,63.638347,43.382553,39.867706
2818,69.354423,,73.49749,,64.827883,,70.817908,63.229043,63.731122,73.020712,67.729036,63.660993,43.386882,39.852455
2816,69.37094,,73.502875,,64.830508,,70.841235,63.26165,63.732389,73.031751,67.746014,63.678069,43.390898,39.848091
2814,69.387336,,73.512423,,64.835764,,70.862412,63.291865,63.73147,73.038607,67.760992,63.69137,43.389748,39.865453
2812,69.401843,,73.52189,,64.843653,,70.88145,63.321613,63.730678,73.041291,67.775838,63.700907,43.388317,39.88267
2810,69.414465,,73.533398,,64.851616,,70.894039,63.347083,63.730022,73.044001,67.786829,63.704919,43.384192,39.910603
2808,69.425205,,73.544827,,64.854544,,70.904511,63.368293,63.731807,73.04465,67.797697,63.706969,43.379809,39.916707
2806,69.435837,,73.554061,,64.852453,,70.910719,63.383362,63.736038,73.045338,67.802863,63.705292,43.372764,39.922736
2804,69.441059,,73.563223,,64.842804,,70.91052,63.392318,63.73814,73.048158,67.809774,63.70167,43.365487,39.917914
2802,69.442648,,73.568082,,64.833277,,70.906085,63.397086,63.742705,73.053112,67.812855,63.697881,43.357985,39.89155
2800,69.442375,,73.570763,,64.823879,,70.897425,63.395791,63.747451,73.058114,67.815829,63.695693,43.347866,39.854525
2798,69.438481,,73.569155,,64.819716,,70.886705,63.390355,63.750105,73.065254,67.82055,63.695106,43.339944,39.817632
2796,69.432736,,73.565381,,64.813139,,70.873933,63.382689,63.750681,73.072448,67.825165,63.696118,43.329429,39.780879
2794,69.425146,,73.559445,,64.811801,,70.863417,63.376584,63.749195,73.081785,67.829674,63.698727,43.31873,39.744272
2792,69.419239,,73.555572,,64.810607,,70.855158,63.372038,63.747942,73.093267,67.832229,63.704693,43.307856,39.718478
2790,69.413254,,73.549543,,64.812107,,70.851305,63.369049,63.744655,73.102729,67.832833,63.712251,43.296815,39.70344
2788,69.407191,,73.547687,,64.811219,,70.854003,63.367616,63.741626,73.114342,67.833343,63.717883,43.285615,39.709717
2786,69.404573,,73.547894,,64.815576,,70.858957,63.365858,63.738863,73.121866,67.830062,63.71984,43.276637,39.716004
2784,69.403638,,73.552269,,64.820097,,70.868313,63.361905,63.738652,73.129471,67.826694,63.719891,43.269877,39.722309
2782,69.402625,,73.558702,,64.824788,,70.882069,63.355771,63.736453,73.130925,67.823241,63.712783,43.267697,39.728642
2780,69.401537,,73.562984,,64.832191,,70.8938,63.347468,63.736823,73.128321,67.817859,63.702041,43.265359,39.745542
2778,69.398618,,73.567223,,64.839775,,70.905656,63.335142,63.737499,73.123746,67.808711,63.685927,43.265228,39.762445
2776,69.392118,,73.567217,,64.845012,,70.915504,63.322546,63.73849,73.115132,67.799489,63.667956,43.262593,39.77936
2774,69.383798,,73.565075,,64.852976,,70.921213,63.307821,63.737542,73.10249,67.788355,63.646389,43.257475,39.806767
2772,69.375416,,73.558702,,64.861139,,70.924934,63.289121,63.736933,73.09205,67.777154,63.624728,43.249893,39.823713
2770,69.366974,,73.548107,,64.868205,,70.926675,63.264608,63.737561,73.081742,67.765887,63.60472,43.239869,39.840698
2768,69.361979,,73.53959,,64.879327,,70.926444,63.234311,63.732886,73.075711,67.754556,63.584622,43.227421,39.836913
2766,69.356924,,73.528959,,64.892949,,70.924251,63.201964,63.72823,73.071886,67.744999,63.564437,43.21257,39.833264
2764,69.351811,,73.520408,,64.898969,,70.922235,63.167582,63.723592,73.072337,67.739051,63.547646,43.199995,39.819391
2762,69.346642,,73.511844,,64.899924,,70.921186,63.134874,63.718974,73.072927,67.733037,63.532506,43.189692,39.816061
2760,69.339669,,73.503266,,64.893301,,70.917268,63.107529,63.716629,73.077793,67.728792,63.515542,43.183978,39.812892
2758,69.330897,,73.496771,,64.881635,,70.915411,63.081844,63.712046,73.080737,67.728147,63.500232,43.180521,39.820204
2756,69.322078,,73.494449,,64.867452,,70.913487,63.059659,63.711985,73.085896,67.725604,63.48484,43.179317,39.837947
2754,69.311466,,73.492115,,64.855793,,70.911499,63.037287,63.711936,73.093271,67.721169,63.465909,43.180362,39.866071
2752,69.299067,,73.493949,,64.849169,,70.911574,63.0129,63.711899,73.098737,67.716675,63.446908,43.181347,39.894276
2750,69.286629,,73.495771,,64.847573,,70.909463,62.986509,63.711874,73.104366,67.708469,63.426114,43.184582,39.92257
2748,69.274154,,73.497581,,64.848484,,70.907296,62.959959,63.714107,73.108099,67.698386,63.403534,43.185467,39.940749
2746,69.259901,,73.497297,,64.846874,,70.907197,62.9296,63.714104,73.109945,67.684607,63.380902,43.188611,39.959073
2744,69.243874,,73.494922,,64.84777,,70.904922,62.897279,63.714113,73.109911,67.670788,63.358219,43.18943,39.967375
2742,69.229559,,73.488376,,64.846149,,70.9026,62.859362,63.714133,73.111031,67.65693,63.335489,43.190228,39.956307
2740,69.215216,,73.481836,,64.844525,,70.898111,62.819519,63.711925,73.105065,67.639392,63.316156,43.188734,39.934435
2738,69.202586,,73.473221,,64.845403,,70.8957,62.775946,63.709731,73.097091,67.623645,63.298495,43.189522,39.902419
2736,69.191666,,73.466699,,64.843771,,70.89113,62.728662,63.705315,73.085058,67.606048,63.284222,43.188041,39.860314
2734,69.18072,,73.456026,,64.84464,,70.886525,62.681316,63.700916,73.075132,67.592059,63.268183,43.186581,39.808174
2732,69.173221,,73.445371,,64.845504,,70.881885,62.637532,63.696533,73.065257,67.579858,63.253815,43.18515,39.746054
2730,69.16396,,73.434736,,64.848866,,70.877215,62.599109,63.689935,73.059535,67.569443,63.237689,43.186019,39.694108
2728,69.15294,,73.422044,,64.85472,,70.87463,62.56603,63.687817,73.057961,67.562625,63.219815,43.186927,39.632218
2726,69.145368,,73.407301,,64.858068,,70.872017,62.538278,63.685713,73.060527,67.557588,63.201909,43.185624,39.580464
2724,69.136042,,73.396738,,64.861412,,70.871489,62.515837,63.683623,73.065179,67.554328,63.185682,43.186636,39.538791
2722,69.126697,,73.386203,,64.864752,,70.870937,62.495093,63.683771,73.071912,67.551034,63.169427,43.185461,39.507145
2720,69.119066,,73.377771,,64.865595,,70.872471,62.474249,63.686155,73.080722,67.547706,63.154851,43.182118,39.495431
2718,69.113149,,73.371441,,64.861455,,70.87609,62.453311,63.686322,73.087514,67.542539,63.141953,43.178869,39.503539
2716,69.107216,,73.367212,,64.85483,,70.877583,62.434076,63.684277,73.09229,67.537344,63.129029,43.177959,39.521441
2714,69.099538,,73.365082,,64.840748,,70.879059,62.412965,63.677805,73.095052,67.528512,63.117783,43.177151,39.558987
2712,69.095305,,73.365052,,64.824197,,70.880521,62.391778,63.67135,73.095801,67.521466,63.108213,43.176454,39.606183
2710,69.089331,,73.362982,,64.810154,,70.884075,62.370519,63.662696,73.096583,67.512596,63.09862,43.180329,39.653109
2708,69.081622,,73.363014,,64.798616,,70.885517,62.350975,63.654063,73.093314,67.505513,63.089008,43.184316,39.709617
2706,69.075631,,73.358945,,64.797028,,70.886952,62.333143,63.645451,73.094161,67.500216,63.082767,43.188423,39.76582
2704,69.06791,,73.354915,,64.79793,,70.888385,62.317022,63.639073,73.095038,67.494903,63.074814,43.194876,39.82172
2702,69.058462,,73.350926,,64.806278,,70.889817,62.30261,63.637135,73.097983,67.489575,63.070229,43.199245,39.857721
2700,69.050738,,73.344917,,64.814624,,70.889153,62.291675,63.63521,73.100956,67.484233,63.065628,43.201549,39.883712
2698,69.041292,,73.341018,,64.820489,,70.890593,62.280673,63.635504,73.103954,67.475286,63.062702,43.201808,39.889984
2696,69.033571,,73.337166,,64.828832,,70.889945,62.27314,63.638014,73.109014,67.466334,63.059762,43.20004,39.876641
2694,69.024134,,73.333363,,64.834698,,70.889309,62.265541,63.644942,73.112061,67.457379,63.056811,43.196262,39.863246
2692,69.014704,,73.331672,,64.840567,,70.886594,62.259641,63.656278,73.117167,67.448422,63.053853,43.19269,39.840088
2690,69.005284,,73.330031,,64.846439,,70.879714,62.251925,63.667607,73.12026,67.439466,63.050891,43.193716,39.826605
2688,68.997591,,73.328444,,64.852315,,70.87286,62.249426,63.681132,73.119312,67.434095,63.044566,43.194949,39.81307
2686,68.991625,,73.326912,,64.855725,,70.866036,62.248621,63.692447,73.116358,67.432303,63.036571,43.196397,39.809141
2684,68.989099,,73.323381,,64.854206,,70.859243,62.253012,63.699359,73.10937,67.432297,63.028589,43.19807,39.814765
2682,68.988297,,73.319911,,64.852701,,70.852484,62.264329,63.704072,73.096323,67.437651,63.017272,43.202153,39.839515
2680,68.990931,,73.316504,,64.84628,,70.847849,62.277311,63.706591,73.08331,67.444782,63.00933,43.204294,39.854469
2678,68.995284,,73.315215,,64.839878,,70.843251,62.291959,63.704727,73.07033,67.45369,63.001411,43.204511,39.859681
2676,69.001356,,73.313992,,64.833498,,70.838694,62.303046,63.702872,73.05941,67.460802,63.000204,43.20499,39.855201
2674,69.009146,,73.316938,,64.8296,,70.834178,62.314071,63.701028,73.052572,67.469692,63.004024,43.203575,39.841084
2672,69.016943,,73.319949,,64.825722,,70.831791,62.323304,63.699193,73.047783,67.476793,63.01286,43.19812,39.807841
2670,69.024749,,73.323028,,64.826781,,70.831531,62.332491,63.699557,73.045042,67.483892,63.026703,43.190811,39.765098
2668,69.032565,,73.326176,,64.827856,,70.833397,62.343369,63.702115,73.044344,67.49099,63.045541,43.17951,39.722407
2666,69.038686,,73.327349,,64.833858,,70.83739,62.355936,63.706862,73.041641,67.499867,63.066038,43.168549,39.679768
2664,69.043116,,73.326549,,64.839871,,70.845588,62.370193,63.711611,73.043,67.506967,63.086529,43.155787,39.637182
2662,69.047565,,73.32583,,64.850802,,70.855908,62.382688,63.720726,73.046393,67.514072,63.105356,43.143386,39.613552
2660,69.05033,,73.327235,,64.861739,,70.872505,62.395157,63.727655,73.051818,67.521183,63.122527,43.131355,39.599341
2658,69.051416,,73.326679,,64.875135,,70.889144,62.405886,63.734581,73.05927,67.524754,63.134733,43.121841,39.5945
2656,69.054232,,73.32825,,64.886087,,70.905829,62.416605,63.739326,73.068746,67.530112,63.145304,43.114844,39.589577
2654,69.057076,,73.327865,,64.892152,,70.920488,62.429035,63.744072,73.078227,67.535484,63.152592,43.110362,39.584571
2652,69.05995,,73.327568,,64.893339,,70.928983,62.441463,63.744466,73.08771,67.5391,63.159917,43.106263,39.579483
2650,69.064555,,73.327363,,64.889656,,70.933398,62.455603,63.742691,73.093168,67.546276,63.165629,43.102553,39.583665
2648,69.070891,,73.325212,,64.883556,,70.93374,62.46804,63.740924,73.09863,67.551701,63.171388,43.099241,39.578398
2646,69.077258,,73.325196,,64.875043,,70.932088,62.480491,63.739165,73.098059,67.557146,63.175545,43.096335,39.582367
2644,69.085356,,73.325277,,64.869005,,70.926379,62.489557,63.737415,73.095486,67.562614,63.179758,43.091721,39.595524
2642,69.091791,,73.327494,,64.861815,,70.912468,62.496958,63.735672,73.090911,67.569873,63.185675,43.085417,39.61782
2640,69.099958,,73.32981,,64.858297,,70.904917,62.504405,63.733938,73.084338,67.573626,63.190005,43.075323,39.639936
2638,69.106466,,73.332227,,64.849953,,70.89738,62.511905,63.732211,73.079787,67.57741,63.196043,43.061464,39.671125
2636,69.113013,,73.334748,,64.844095,,70.887794,62.521155,63.730491,73.075246,67.581226,63.203787,43.045973,39.702103
2634,69.117909,,73.337374,,64.838285,,70.880289,62.528774,63.728779,73.072722,67.583315,63.211597,43.026758,39.723653
2632,69.124543,,73.340107,,64.834953,,70.874862,62.534772,63.727074,73.074218,67.587202,63.217835,43.008052,39.726621
2630,69.12953,,73.344981,,64.836526,,70.869448,62.539163,63.725377,73.079728,67.591126,63.222509,42.989861,39.720292
2628,69.132874,,73.347934,,64.842995,,70.866109,62.540274,63.723686,73.087241,67.59509,63.227262,42.97429,39.695547
2626,69.13627,,73.351001,,64.849492,,70.862782,62.539807,63.72416,73.096753,67.600851,63.230464,42.959244,39.661637
2624,69.139719,,73.354183,,64.858443,,70.859467,62.537774,63.724638,73.106259,67.606654,63.235387,42.946824,39.618609
2622,69.141535,,73.355455,,64.864991,,70.856166,62.537545,63.725121,73.113754,67.610743,63.242033,42.932845,39.584756
2620,69.141722,,73.356848,,64.869136,,70.850821,62.537442,63.729914,73.117241,67.61488,63.250399,42.921502,39.550923
2618,69.138597,,73.358364,,64.870883,,70.849603,62.539144,63.734706,73.120723,67.619064,63.258855,42.90862,39.535288
2616,69.133852,,73.355955,,64.867809,,70.848396,62.539308,63.737345,73.120202,67.621547,63.269032,42.892131,39.537754
2614,69.125807,,73.349707,,64.859923,,70.851307,62.537946,63.740958,73.119679,67.624084,63.277676,42.869976,39.549168
2612,69.116152,,73.341516,,64.84965,,70.856279,62.536738,63.741447,73.117156,67.628426,63.283168,42.84634,39.578523
2610,69.106576,,73.333423,,64.839411,,70.86536,62.534023,63.741946,73.116628,67.631074,63.285519,42.819161,39.607674
2608,69.09708,,73.323406,,64.829204,,70.874443,62.53314,63.740309,73.114099,67.633782,63.286364,42.790533,39.636623
2606,69.092713,,73.313483,,64.81903,,70.883531,62.534088,63.740829,73.111568,67.640044,63.280845,42.760471,39.656377
2604,69.090107,,73.303654,,64.813715,,70.890573,62.533549,63.741358,73.111027,67.644618,63.275462,42.731056,39.675962
2602,69.08926,,73.295934,,64.810838,,70.895574,62.529878,63.741897,73.11048,67.649255,63.266981,42.702295,39.677456
2600,69.091853,,73.288302,,64.812805,,70.89649,62.523094,63.744584,73.114022,67.653957,63.258647,42.674196,39.678846
2598,69.094523,,73.28277,,64.819608,,70.895374,62.50991,63.747277,73.117446,67.656982,63.252079,42.646763,39.68013
2596,69.098951,,73.281353,,64.828826,,70.892227,62.493658,63.752113,73.122858,67.660077,63.247278,42.620004,39.681311
2594,69.103458,,73.282026,,64.840456,,70.885011,62.474354,63.754815,73.128265,67.663244,63.245854,42.592502,39.691285
2592,69.109724,,73.286799,,64.852084,,70.879858,62.458602,63.759657,73.133668,67.664746,63.246191,42.568943,39.701124
2590,69.114394,,73.295665,,64.858897,,70.872682,62.44475,63.764501,73.139067,67.668062,63.248289,42.543484,39.710829
2588,69.11915,,73.304591,,64.863305,,70.865528,62.43444,63.767214,73.142475,67.669719,63.252146,42.516131,39.72925
2586,69.122317,,73.315586,,64.867714,,70.860435,62.427664,63.772062,73.141909,67.671456,63.254545,42.48894,39.747507
2584,69.122227,,73.320598,,64.869721,,70.857401,62.424417,63.772651,73.141344,67.673277,63.2571,42.459862,39.75678
2582,69.120559,,73.323655,,64.87173,,70.858459,62.421419,63.773247,73.140781,67.675181,63.256602,42.428902,39.76592
2580,69.117316,,73.322745,,64.871338,,70.859532,62.42031,63.769594,73.136253,67.677172,63.253063,42.39402,39.76614
2578,69.112503,,73.315863,,64.870947,,70.86062,62.419457,63.765951,73.13173,67.677518,63.249699,42.357271,39.757488
2576,69.107794,,73.309037,,64.868158,,70.861724,62.418867,63.760195,73.129195,67.677957,63.246513,42.320701,39.748765
2574,69.104861,,73.300259,,64.865369,,70.860809,62.416916,63.752328,73.124683,67.676759,63.241908,42.282271,39.748715
2572,69.103703,,73.291536,,64.862579,,70.859911,62.411991,63.744477,73.120176,67.67393,63.23749,42.239948,39.73984
